language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00001,what she has gone,217.41,218.2400,,,,,MISS
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00002,ng'ombe,263.79,264.2600,263.80,264.3,0.258557416595,YES,CORR
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00002,ng'ombe,260.76,261.2000,260.77,261.21,0.542629296924,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,440.36,440.7300,440.33,440.75,0.529213809879,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,470.42,470.7800,470.42,470.77,0.529133767015,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,486.18,486.6000,486.20,486.6,0.0568014124338,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,480.55,480.9300,480.54,480.94,0.295195434307,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,147.51,147.8600,147.52,147.88,0.50133103,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,342.25,342.8800,342.28,342.89,0.532824938135,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,437.69,438.0900,437.69,438.11,0.381327351783,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,,,147.51,147.88,0.0327239273546,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00002,ng'ombe,228.32,228.6500,228.20,228.66,0.4179893435,YES,CORR
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00002,ng'ombe,,,228.21,228.67,0.0273291521202,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,212.62,212.9300,212.63,212.94,0.182595074,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,246.72,247.1200,246.73,247.12,0.432857305,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,,,246.72,247.13,0.0224227034938,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,,,612.05,612.77,0.0315725021,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00002,ng'ombe,144.38,144.7300,144.38,144.74,0.504726945,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00002,ng'ombe,141.78,142.1200,141.78,142.15,0.02076017855,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00002,ng'ombe,,,144.37,144.8,0.0342221672986,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00002,ng'ombe,347.73,348.0100,347.76,348.04,0.0666882915,YES,CORR
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00002,ng'ombe,216.26,216.8200,216.27,216.83,0.509598075,YES,CORR
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00002,ng'ombe,,,216.28,216.83,0.0347046601049,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00002,ng'ombe,468.42,468.7700,468.42,468.79,0.33946464765,YES,CORR
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00002,ng'ombe,539.07,539.3600,539.08,539.38,0.30263398879,YES,CORR
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00002,ng'ombe,,,300.27,300.63,0.04662932085,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00002,ng'ombe,,,48.40,48.7,0.48167181,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00002,ng'ombe,,,48.38,48.73,0.0295597526113,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00002,ng'ombe,,,494.47,494.92,0.063970998,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00002,ng'ombe,,,345.16,345.57,0.01093865465,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00002,ng'ombe,,,330.44,330.75,0.0201627724,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00002,ng'ombe,,,488.39,488.72,0.04325923325,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00002,ng'ombe,,,187.87,188.17,0.097961046,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00002,ng'ombe,,,187.88,188.23,0.00139135738432,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00002,ng'ombe,,,567.44,568.03,0.01584711855,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00002,ng'ombe,,,284.26,284.71,0.099751897,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00002,ng'ombe,,,250.06,250.64,0.00149628163449,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00002,ng'ombe,,,250.04,250.59,0.1012005655,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,497.90,498.27,0.145430973872,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,497.88,498.26,0.000910182547415,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,53.51,53.92,0.0304282997,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,342.20,342.84,0.0518590959787,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00002,ng'ombe,,,75.39,75.73,0.04421243445,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,486.55,486.98,0.1764712035,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,486.60,486.99,0.00113185297854,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,27.46,27.76,0.0241765268,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,33.53,33.86,0.01462480985,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00002,ng'ombe,,,449.15,449.47,0.0478877425,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00002,ng'ombe,,,380.19,381.42,0.01416456795,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00002,ng'ombe,,,590.26,590.67,0.01277012565,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00002,ng'ombe,,,65.61,65.97,0.033129551743,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00002,ng'ombe,,,156.47,156.76,0.0179721229,YES,FA
