language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00001,what she has gone,217.41,218.2400,,,,,MISS
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00002,ng'ombe,263.79,264.2600,263.80,264.3,0.0208043306076,YES,CORR
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00002,ng'ombe,260.76,261.2000,260.77,261.21,0.0674474339211,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,440.36,440.7300,440.33,440.75,0.0604572894439,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,470.42,470.7800,470.42,470.77,0.0646929896933,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,480.55,480.9300,480.54,480.94,0.0339671528629,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,486.18,486.6000,486.20,486.6,0.00660340377109,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00002,ng'ombe,,,392.51,392.82,2.21711375312e-05,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,437.69,438.0900,437.69,438.11,0.0417359509099,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,342.25,342.8800,342.28,342.89,0.0679427091606,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00002,ng'ombe,147.51,147.8600,147.52,147.88,0.0607275400914,YES,CORR
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00002,ng'ombe,228.32,228.6500,228.20,228.66,0.048023454097,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,246.72,247.1200,246.73,247.12,0.0514460183117,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,212.62,212.9300,212.63,212.94,0.0073571982448,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00002,ng'ombe,,,612.05,612.77,0.000205490397361,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00002,ng'ombe,141.78,142.1200,141.78,142.15,0.000686014598586,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00002,ng'ombe,144.38,144.7300,144.38,144.74,0.0678333800114,YES,CORR
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00002,ng'ombe,347.73,348.0100,347.76,348.04,0.00441330737848,YES,CORR
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00002,ng'ombe,216.26,216.8200,216.27,216.83,0.0700455884403,YES,CORR
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00002,ng'ombe,,,97.86,98.2,3.66981044372e-05,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00002,ng'ombe,539.07,539.3600,539.08,539.38,0.0260982202651,YES,CORR
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00002,ng'ombe,468.42,468.7700,468.42,468.79,0.0202459520172,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00002,ng'ombe,,,48.40,48.7,0.0609451990763,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00002,ng'ombe,,,233.95,234.31,4.64074335764e-05,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00002,ng'ombe,,,284.26,284.71,0.00228379596412,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00002,ng'ombe,,,250.04,250.59,0.00153581695735,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,486.55,486.98,0.00903509385976,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,27.46,27.76,0.000405286962142,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,33.53,33.86,1.96244239956e-05,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00002,ng'ombe,,,449.15,449.47,0.000210409425524,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00002,ng'ombe,,,449.16,449.42,3.54724878802e-05,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00002,ng'ombe,,,470.73,471.32,3.10966892741e-05,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00002,ng'ombe,,,352.55,352.86,2.61631210416e-05,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00002,ng'ombe,,,156.47,156.76,2.96357021802e-05,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00002,ng'ombe,,,156.32,156.74,3.85433927733e-05,YES,FA
swahili,BABEL_OP2_202_33273_20130219_205419_outLine,1,KW202-00002,ng'ombe,,,33.51,34.28,6.87556067062e-05,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00002,ng'ombe,,,233.61,234.04,6.94240991082e-05,YES,FA
swahili,BABEL_OP2_202_76756_20130417_210400_inLine,1,KW202-00002,ng'ombe,,,286.59,287.07,0.000337044040771,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00002,ng'ombe,,,212.27,212.8,4.70657418785e-05,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00002,ng'ombe,,,64.15,64.6,0.000149628897395,YES,FA
